Full Name,Pos,cluster,Year,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,height,weight,salary,Dist.,2P_A,0-3_A,3-10_A,10-16_A,16-3pt_A,3P_A,0-3%,3-10%,10-16%,16-3pt%,Astd_2P,Dunk%,Dunks_Md,Astd_3P,%Corner3_A,Corner_3P%,Heaves_A,Heaves_Md
Devin Brown,SG,Shooting Wing,2006.3333333333333,28.333333333333332,61.333333333333336,23.444444444444443,1284.2222222222222,7.055555555555555,17.522222222222226,0.4027777777777778,1.9555555555555553,5.699999999999999,0.3356666666666667,5.111111111111111,11.844444444444443,0.42988888888888893,4.177777777777778,5.366666666666667,0.786,1.9555555555555553,5.711111111111111,7.644444444444444,3.855555555555556,1.5555555555555558,0.3222222222222222,3.011111111111111,4.311111111111111,20.22222222222222,102.22222222222223,106.77777777777777,12.055555555555554,0.5095555555555555,0.3222222222222223,0.305,4.188888888888888,12.544444444444444,8.31111111111111,11.78888888888889,1.5555555555555558,0.47777777777777775,13.133333333333333,19.788888888888888,0.7111111111111111,1.2444444444444445,1.9222222222222223,0.07133333333333332,-1.155555555555556,-0.6666666666666667,-1.822222222222222,0.12222222222222218,77.0,220.0,1024626.7777777778,13.577777777777776,0.6777777777777777,0.2962222222222223,0.11699999999999999,0.08088888888888889,0.1831111111111111,0.3222222222222223,0.5467777777777777,0.37777777777777777,0.27744444444444444,0.31811111111111107,0.5302222222222222,0.020333333333333328,8.11111111111111,0.9372222222222221,0.32066666666666666,0.382,1.4444444444444444,0.0
Erick Dampier,C,Defensive Center,2009.0,34.0,55.0,47.0,1280.0,5.4,8.6,0.624,0.0,0.1,0.333,5.4,8.5,0.629,2.5,4.1,0.604,5.2,11.0,16.2,1.3,0.6,3.1,2.5,6.2,13.3,118.0,104.0,14.0,0.637,0.014,0.474,11.6,24.1,17.9,3.5,0.6,4.5,19.2,11.4,1.8,2.0,3.7,0.14,-1.7,2.4,0.7,0.9,83.0,265.0,12115500.0,2.1,0.986,0.8079999999999999,0.131,0.038,0.009000000000000001,0.014,0.6509999999999999,0.536,0.625,0.0,0.644,0.16899999999999998,32.0,1.0,0.333,1.0,1.0,0.0
Ricky Davis,SF,Scoring Wing,2004.6923076923076,25.692307692307693,60.92307692307692,34.15384615384615,2031.6153846153845,8.776923076923076,19.807692307692307,0.44253846153846155,1.3923076923076922,3.9846153846153842,0.3479230769230769,7.392307692307692,15.830769230769231,0.46330769230769236,4.092307692307693,5.323076923076924,0.7647692307692308,1.223076923076923,4.907692307692307,6.138461538461538,5.738461538461538,1.6538461538461535,0.40769230769230763,3.6769230769230767,3.484615384615385,23.06153846153847,100.76923076923077,108.92307692307692,14.2,0.5196923076923077,0.21046153846153845,0.26446153846153847,2.753846153846154,10.823076923076922,6.8076923076923075,19.4,1.6538461538461535,0.5846153846153845,14.292307692307693,22.553846153846152,1.4769230769230768,1.3000000000000003,2.7769230769230764,0.057076923076923074,-0.06153846153846147,-1.1615384615384614,-1.176923076923077,0.7,78.0,195.0,4784323.076923077,14.846153846153843,0.7895384615384616,0.212,0.0643076923076923,0.16253846153846155,0.3507692307692307,0.21046153846153845,0.625,0.3316153846153846,0.39730769230769236,0.4169230769230769,0.5564615384615383,0.04853846153846154,40.07692307692308,0.8539230769230769,0.29830769230769233,0.35023076923076923,3.4615384615384617,0.07692307692307693
Michael Finley,SF,Shooting Wing,2005.4,32.4,67.4,42.46666666666667,1990.6,8.073333333333332,18.753333333333334,0.4304,2.6066666666666665,6.833333333333334,0.3802666666666667,5.486666666666667,11.926666666666668,0.45819999999999994,2.2399999999999998,2.7600000000000002,0.7766666666666667,0.9799999999999999,5.253333333333333,6.233333333333334,3.453333333333333,1.0333333333333334,0.39333333333333337,1.6400000000000001,2.3933333333333335,21.02,107.2,106.0,13.34,0.5268666666666667,0.37726666666666664,0.13953333333333334,2.1599999999999997,11.346666666666666,6.860000000000001,10.640000000000002,1.0333333333333334,0.5333333333333333,7.76,19.006666666666664,2.58,1.9866666666666661,4.586666666666668,0.10393333333333335,0.3600000000000001,-0.5999999999999999,-0.2333333333333335,1.18,79.0,215.0,8547266.6,17.699999999999996,0.6227333333333332,0.09799999999999999,0.07493333333333332,0.136,0.3138,0.37726666666666664,0.6560666666666667,0.3907999999999999,0.385,0.4358000000000001,0.6248,0.018199999999999997,17.133333333333333,0.9442,0.3538666666666668,0.3836,2.066666666666667,0.0
Jarvis Hayes,SF,3-and-D Wing,2006.0,25.0,61.0,16.428571428571427,1414.0,7.5,17.95714285714286,0.41671428571428565,2.157142857142857,6.042857142857143,0.3521428571428572,5.357142857142857,11.914285714285715,0.45400000000000007,1.942857142857143,2.4285714285714284,0.789,1.3142857142857145,5.728571428571429,7.057142857142858,2.4428571428571426,1.6428571428571428,0.3,1.942857142857143,4.500000000000001,19.099999999999998,101.71428571428571,109.28571428571429,10.985714285714286,0.5014285714285714,0.3380000000000001,0.13514285714285715,2.814285714285714,12.971428571428573,7.771428571428572,7.814285714285715,1.6428571428571428,0.41428571428571426,9.271428571428572,18.057142857142857,0.5142857142857141,0.9571428571428571,1.457142857142857,0.05342857142857143,-1.3714285714285714,-1.4000000000000001,-2.7714285714285714,-0.32857142857142857,79.0,220.0,1910955.2857142857,16.32857142857143,0.662,0.1598571428571429,0.08471428571428571,0.12799999999999997,0.2895714285714286,0.3380000000000001,0.6739999999999998,0.3252857142857143,0.3919999999999999,0.40114285714285713,0.6974285714285715,0.018285714285714287,8.428571428571429,0.9588571428571429,0.3597142857142858,0.35271428571428576,0.14285714285714285,0.0
Zydrunas Ilgauskas,C,Defensive Center,2008.5,33.5,64.5,35.5,1552.0,9.05,19.7,0.4575,0.45,1.05,0.4315,8.6,18.65,0.45899999999999996,3.5999999999999996,4.65,0.771,4.65,9.649999999999999,14.25,1.95,0.7,2.3,2.65,6.4,22.15,105.0,102.5,14.95,0.507,0.053500000000000006,0.2355,10.85,20.6,15.9,6.0,0.7,3.3499999999999996,10.85,21.4,1.3,2.75,4.05,0.1195,-2.5999999999999996,0.6,-2.0500000000000003,0.04999999999999999,87.0,238.0,11191344.5,12.1,0.9464999999999999,0.3,0.10600000000000001,0.0925,0.448,0.053500000000000006,0.589,0.4105,0.353,0.40149999999999997,0.7010000000000001,0.0245,13.0,1.0,0.927,0.442,0.5,0.0
Anthony Johnson,PG,Combo Guard,2005.8333333333333,31.833333333333332,55.0,20.666666666666668,1143.25,5.866666666666667,13.725000000000001,0.4290833333333333,1.3333333333333333,3.5500000000000003,0.38000000000000006,4.533333333333333,10.175,0.44525,2.091666666666667,2.716666666666667,0.7831666666666665,0.8666666666666667,3.8833333333333333,4.791666666666667,8.008333333333335,1.6833333333333333,0.25833333333333336,3.0250000000000004,4.433333333333334,15.200000000000003,104.5,107.08333333333333,11.308333333333332,0.5102500000000001,0.25975000000000004,0.1940833333333333,1.9999999999999998,8.533333333333333,5.291666666666666,24.433333333333326,1.6833333333333333,0.35833333333333334,16.974999999999998,15.583333333333336,0.8833333333333334,1.125,2.0083333333333337,0.07816666666666666,-1.2666666666666666,-1.0166666666666668,-2.2833333333333328,0.04166666666666665,75.0,190.0,2225301.1666666665,14.566666666666668,0.7402500000000001,0.19258333333333333,0.11375,0.16666666666666666,0.2671666666666666,0.25975000000000004,0.5878333333333333,0.4265000000000001,0.37966666666666665,0.39999999999999997,0.4141666666666666,0.016666666666666666,4.416666666666667,0.8120833333333333,0.29033333333333333,0.44500000000000006,0.25,0.0
Morris Peterson,SG,3-and-D Wing,2004.5,27.5,70.7,48.8,1934.3,7.45,17.93,0.4152,2.8899999999999997,7.720000000000001,0.3738,4.58,10.219999999999999,0.4485,2.7800000000000002,3.69,0.7409000000000001,1.56,5.479999999999999,7.0200000000000005,2.78,1.7099999999999997,0.37,1.8700000000000003,4.49,20.6,106.2,107.6,12.819999999999999,0.5267999999999999,0.44089999999999996,0.20459999999999998,3.28,12.280000000000003,7.7,8.679999999999998,1.7099999999999997,0.5,8.719999999999999,18.65,2.21,1.3499999999999999,3.5700000000000003,0.0854,0.48,-1.02,-0.5199999999999998,0.9800000000000001,79.0,218.0,3520515.9,16.22,0.5591,0.22030000000000002,0.0697,0.0736,0.19540000000000002,0.44089999999999996,0.5705,0.38820000000000005,0.34040000000000004,0.37089999999999995,0.6791,0.015099999999999999,9.9,0.9064,0.4551,0.4183,2.6,0.1
Quinton Ross,SG,Shooting Wing,2008.0,27.0,54.833333333333336,18.0,915.5,4.266666666666667,11.033333333333333,0.38666666666666666,0.5,1.7833333333333332,0.25833333333333336,3.75,9.216666666666667,0.40900000000000003,1.2166666666666668,1.7666666666666668,0.6591666666666667,1.6333333333333335,3.5833333333333335,5.216666666666666,1.8500000000000003,1.4666666666666668,0.7333333333333334,1.1166666666666667,5.783333333333334,10.25,93.83333333333333,110.5,5.616666666666667,0.43216666666666664,0.16583333333333336,0.15816666666666668,3.6166666666666667,8.066666666666668,5.816666666666667,5.483333333333333,1.4666666666666668,1.0833333333333333,8.633333333333331,11.366666666666667,0.033333333333333326,0.6833333333333332,0.7166666666666667,0.017499999999999998,-3.9166666666666665,-0.0166666666666667,-3.933333333333333,-0.25,78.0,195.0,925393.3333333334,14.466666666666667,0.8341666666666668,0.24216666666666664,0.048999999999999995,0.068,0.47500000000000003,0.16583333333333336,0.48016666666666663,0.23933333333333331,0.27016666666666667,0.40116666666666667,0.7901666666666668,0.006666666666666667,2.1666666666666665,0.9815,0.645,0.2823333333333333,0.3333333333333333,0.0
Tim Thomas,PF,3-and-D Wing,2005.235294117647,28.235294117647058,46.529411764705884,24.41176470588235,1229.8235294117646,8.423529411764704,19.470588235294112,0.4329999999999999,2.688235294117647,6.970588235294118,0.38282352941176473,5.741176470588235,12.511764705882355,0.45935294117647063,3.6294117647058823,4.805882352941176,0.7584117647058823,1.852941176470588,6.588235294117647,8.447058823529414,2.8235294117647056,1.4352941176470588,0.5647058823529412,2.7941176470588234,5.570588235294117,23.188235294117646,103.94117647058823,108.0,13.464705882352941,0.5383529411764706,0.36282352941176477,0.24541176470588238,4.076470588235294,14.482352941176469,9.299999999999997,9.052941176470588,1.4294117647058822,0.788235294117647,11.52941176470588,21.376470588235296,1.035294117647059,0.8941176470588236,1.9470588235294115,0.07564705882352941,-0.14117647058823526,-1.4705882352941178,-1.5823529411764703,0.288235294117647,82.0,230.0,8710462.05882353,14.470588235294121,0.6371764705882352,0.2355294117647059,0.12058823529411766,0.141,0.14011764705882354,0.36282352941176477,0.605764705882353,0.42764705882352944,0.32047058823529406,0.36088235294117643,0.5675882352941176,0.041176470588235294,18.11764705882353,0.9751764705882353,0.23482352941176474,0.4747647058823529,1.4705882352941178,0.058823529411764705
Jamaal Tinsley,PG,Floor General,2005.111111111111,27.11111111111111,52.666666666666664,40.77777777777778,1466.0,6.433333333333334,16.333333333333332,0.392,1.3888888888888888,4.711111111111111,0.272,5.066666666666666,11.622222222222222,0.43811111111111123,2.8,3.8444444444444437,0.7333333333333333,1.2555555555555555,4.7,5.933333333333334,11.366666666666667,2.8777777777777778,0.5111111111111111,5.122222222222222,4.9222222222222225,17.055555555555557,95.22222222222223,104.11111111111111,13.055555555555555,0.47000000000000003,0.29422222222222216,0.22755555555555562,2.7333333333333334,10.266666666666667,6.488888888888888,35.544444444444444,2.8777777777777778,0.711111111111111,22.72222222222222,20.04444444444444,-0.08888888888888888,1.8777777777777775,1.8111111111111111,0.048111111111111104,-0.7555555555555555,0.14444444444444443,-0.611111111111111,0.7111111111111111,75.0,195.0,3078967.3333333335,13.977777777777778,0.7057777777777776,0.20811111111111108,0.18455555555555558,0.16422222222222224,0.14933333333333335,0.29422222222222216,0.5754444444444444,0.43311111111111106,0.36077777777777775,0.3471111111111111,0.26933333333333337,0.0003333333333333333,0.0,0.8690000000000001,0.16733333333333333,0.27733333333333327,0.6666666666666666,0.0
Ime Udoka,SF,3-and-D Wing,2007.5,30.5,71.0,20.0,1359.75,5.8,14.125,0.41150000000000003,2.0999999999999996,5.975,0.34750000000000003,3.7249999999999996,8.175,0.457,1.825,2.55,0.71175,2.05,7.125,9.15,2.825,1.95,0.5,2.15,4.85,15.499999999999998,102.25,105.75,10.675,0.50925,0.42,0.18125000000000002,4.525,15.799999999999999,10.174999999999999,8.25,1.95,0.75,12.225000000000001,15.25,0.65,1.525,2.2,0.07225000000000001,-1.5,0.75,-0.7250000000000001,0.625,78.0,215.0,915646.25,15.700000000000001,0.58,0.225,0.0595,0.08424999999999999,0.21175,0.42,0.55575,0.42600000000000005,0.42650000000000005,0.35875,0.61625,0.00825,2.5,0.9754999999999999,0.6505000000000001,0.37425,0.5,0.0
Jason Williams,PG,Floor General,2004.111111111111,29.11111111111111,70.0,59.55555555555556,2036.4444444444443,6.98888888888889,17.144444444444446,0.4088888888888889,2.833333333333334,8.333333333333334,0.34022222222222226,4.166666666666667,8.833333333333334,0.47433333333333333,1.966666666666667,2.3666666666666663,0.8276666666666666,0.4111111111111111,3.533333333333333,3.988888888888889,10.366666666666667,2.0222222222222226,0.1222222222222222,3.355555555555556,2.433333333333333,18.766666666666666,106.88888888888889,107.44444444444444,14.766666666666667,0.518,0.4881111111111111,0.13822222222222222,0.9555555555555555,7.633333333333334,4.355555555555555,32.47777777777778,2.0222222222222226,0.18888888888888888,15.455555555555557,18.844444444444445,2.2888888888888888,1.5666666666666667,3.8666666666666663,0.09266666666666666,1.5222222222222221,-1.966666666666667,-0.4444444444444444,0.811111111111111,73.0,190.0,5464900.777777778,18.0,0.5118888888888888,0.193,0.04566666666666666,0.050222222222222224,0.223,0.4881111111111111,0.5843333333333334,0.40688888888888886,0.40655555555555556,0.40744444444444444,0.205,0.00022222222222222223,0.2222222222222222,0.6373333333333333,0.12222222222222223,0.3694444444444444,4.555555555555555,0.2222222222222222
Antoine Wright,SG,Shooting Wing,2007.0,23.0,49.42857142857143,15.142857142857142,987.8571428571429,5.614285714285715,13.385714285714286,0.4187142857142857,1.257142857142857,4.1,0.3057142857142857,4.314285714285715,9.257142857142856,0.4665714285714285,1.9285714285714286,3.0285714285714285,0.6411428571428571,1.4714285714285713,4.7,6.171428571428571,2.8571428571428568,1.114285714285714,0.7285714285714286,2.314285714285714,5.671428571428572,14.385714285714284,95.71428571428571,110.14285714285714,7.385714285714287,0.48857142857142855,0.3,0.22799999999999998,3.3,10.314285714285713,6.857142857142857,8.557142857142859,1.114285714285714,1.0857142857142859,13.814285714285715,14.971428571428573,-0.07142857142857142,0.6285714285714287,0.5571428571428572,0.02171428571428571,-3.0714285714285716,-0.5142857142857142,-3.5714285714285716,-0.24285714285714285,79.0,210.0,1712090.0,12.257142857142858,0.7000000000000001,0.39528571428571435,0.062428571428571424,0.057571428571428565,0.18457142857142858,0.3,0.5518571428571428,0.28099999999999997,0.32228571428571423,0.3975714285714286,0.5958571428571428,0.030142857142857145,6.285714285714286,0.9757142857142858,0.599,0.3564285714285715,2.0,0.14285714285714285
Brent Barry,SG,Scoring Wing,2004.0,33.0,66.55555555555556,29.444444444444443,1682.6666666666667,6.244444444444444,13.377777777777776,0.4668888888888889,3.388888888888889,8.155555555555555,0.41744444444444445,2.855555555555556,5.222222222222222,0.544888888888889,2.5777777777777775,3.066666666666667,0.8402222222222222,0.9666666666666666,5.2555555555555555,6.188888888888889,6.455555555555556,1.9888888888888887,0.5111111111111112,2.622222222222222,3.6555555555555554,18.477777777777778,119.66666666666667,104.11111111111111,15.699999999999998,0.6259999999999999,0.6102222222222221,0.23011111111111113,2.1111111111111116,11.344444444444443,6.811111111111112,19.011111111111113,1.9888888888888887,0.6888888888888889,15.288888888888888,15.122222222222225,3.866666666666667,1.8999999999999997,5.766666666666667,0.1617777777777778,2.6555555555555554,0.2888888888888889,2.9444444444444446,2.266666666666667,78.0,185.0,4552060.0,18.366666666666667,0.3897777777777777,0.17577777777777778,0.07588888888888888,0.03777777777777777,0.10044444444444443,0.6102222222222221,0.7106666666666668,0.3685555555555555,0.3474444444444444,0.4861111111111111,0.6259999999999999,0.022555555555555558,9.555555555555555,0.9403333333333335,0.21366666666666667,0.42077777777777775,0.5555555555555556,0.0
Mark Blount,C,Offensive Center,2007.0,32.0,57.0,42.333333333333336,1431.0,8.266666666666666,18.433333333333334,0.45199999999999996,1.2,3.033333333333333,0.361,7.066666666666666,15.4,0.453,2.6999999999999997,4.066666666666666,0.669,2.6,7.466666666666666,10.066666666666666,1.2666666666666666,0.7666666666666667,1.4000000000000001,3.1,4.666666666666667,20.466666666666665,95.0,109.33333333333333,10.933333333333332,0.5076666666666667,0.15600000000000003,0.22233333333333336,5.866666666666667,16.76666666666667,11.299999999999999,4.133333333333334,0.7666666666666667,2.1333333333333333,13.266666666666666,20.599999999999998,0.0,1.1333333333333335,1.1333333333333333,0.016333333333333335,-4.3,-1.5666666666666667,-5.866666666666667,-0.8333333333333334,84.0,230.0,7901040.333333333,14.033333333333333,0.844,0.20533333333333337,0.105,0.121,0.4126666666666667,0.15600000000000003,0.7186666666666667,0.333,0.41133333333333333,0.3956666666666666,0.7066666666666667,0.06033333333333333,28.666666666666668,1.0,0.31233333333333335,0.41900000000000004,0.0,0.0
Bruce Bowen,SF,Shooting Wing,2004.0,33.0,79.11111111111111,70.22222222222223,2374.8888888888887,4.288888888888888,10.433333333333334,0.4138888888888889,1.9000000000000001,4.8,0.39744444444444443,2.388888888888889,5.588888888888889,0.4275555555555556,1.1555555555555557,2.0444444444444447,0.5656666666666667,0.8666666666666667,4.411111111111111,5.300000000000001,2.3444444444444446,1.4666666666666666,0.7111111111111111,1.411111111111111,4.011111111111111,11.666666666666666,103.0,102.11111111111111,7.966666666666665,0.5176666666666666,0.4669999999999999,0.19233333333333336,1.9333333333333331,9.422222222222222,5.7444444444444445,6.699999999999999,1.4666666666666666,0.9333333333333333,11.08888888888889,11.177777777777779,0.9777777777777776,3.4,4.4,0.08622222222222223,-1.2555555555555555,1.8888888888888888,0.6000000000000001,1.6333333333333335,79.0,185.0,2988761.111111111,16.666666666666668,0.5329999999999999,0.15777777777777777,0.09733333333333333,0.08655555555555555,0.191,0.4669999999999999,0.5612222222222222,0.3503333333333333,0.3245555555555556,0.3932222222222223,0.7204444444444444,0.008777777777777778,3.888888888888889,0.9957777777777778,0.7845555555555557,0.4135555555555555,0.7777777777777778,0.0
Greg Buckner,SG,Shooting Wing,2004.4615384615386,28.46153846153846,59.38461538461539,15.307692307692308,1164.923076923077,5.123076923076923,11.715384615384615,0.43884615384615383,1.2769230769230768,3.853846153846154,0.3184615384615385,3.853846153846154,7.846153846153846,0.49807692307692303,1.8230769230769228,2.3461538461538463,0.7843846153846153,1.946153846153846,5.3538461538461535,7.3076923076923075,3.523076923076922,2.1230769230769235,0.4384615384615384,1.9769230769230772,6.176923076923079,13.346153846153847,106.53846153846153,106.07692307692308,10.069230769230769,0.5246923076923078,0.3333076923076923,0.20246153846153844,4.338461538461539,11.930769230769233,8.115384615384615,10.192307692307692,2.1230769230769235,0.6153846153846154,13.353846153846153,12.807692307692308,1.0307692307692307,1.2461538461538462,2.2923076923076926,0.08207692307692308,-0.8538461538461539,0.6230769230769232,-0.2307692307692309,0.6923076923076923,76.0,210.0,2200448.3846153845,12.776923076923076,0.6666923076923077,0.3304615384615385,0.11315384615384616,0.08376923076923079,0.13846153846153844,0.3333076923076923,0.6456923076923077,0.3885384615384615,0.32753846153846156,0.34015384615384614,0.6541538461538461,0.007230769230769231,1.9230769230769231,0.9609999999999999,0.4162307692307692,0.3334615384615385,0.5384615384615384,0.0
Antonio Daniels,PG,Combo Guard,2004.7272727272727,29.727272727272727,68.45454545454545,16.181818181818183,1535.6363636363637,5.70909090909091,12.945454545454545,0.4390909090909092,1.1,3.318181818181819,0.3261818181818182,4.609090909090909,9.618181818181817,0.4758181818181818,4.800000000000001,5.927272727272728,0.8066363636363637,0.5,3.8909090909090907,4.363636363636363,8.045454545454545,1.4454545454545453,0.2090909090909091,2.409090909090909,2.5090909090909097,17.327272727272728,116.54545454545455,110.18181818181819,14.345454545454546,0.5561818181818181,0.2519090909090909,0.4744545454545454,1.0818181818181818,8.581818181818182,4.827272727272727,23.690909090909088,1.4454545454545453,0.2818181818181818,13.490909090909089,15.554545454545455,3.2,0.8454545454545456,4.036363636363637,0.1160909090909091,0.2545454545454544,-1.9272727272727275,-1.6636363636363638,0.41818181818181815,76.0,195.0,4399545.454545454,12.954545454545455,0.748090909090909,0.2810909090909091,0.1332727272727273,0.12881818181818183,0.20472727272727276,0.2519090909090909,0.6397272727272728,0.40509090909090906,0.3550909090909091,0.37536363636363634,0.3489090909090909,0.034,12.909090909090908,0.7778181818181819,0.19590909090909092,0.384,0.6363636363636364,0.09090909090909091
Yakhouba Diawara,SG,Shooting Wing,2007.0,25.0,60.333333333333336,18.0,856.6666666666666,4.633333333333333,12.566666666666668,0.36733333333333335,2.4,7.733333333333334,0.30633333333333335,2.233333333333333,4.833333333333333,0.4603333333333333,1.3666666666666665,2.066666666666667,0.632,1.5666666666666667,3.5,5.066666666666666,2.433333333333333,0.9333333333333332,0.3333333333333333,1.3,5.2,12.966666666666667,102.0,111.66666666666667,6.6000000000000005,0.48033333333333333,0.6086666666666666,0.167,3.6333333333333333,7.766666666666667,5.766666666666667,6.833333333333333,0.9333333333333332,0.4666666666666666,8.966666666666667,12.966666666666669,0.13333333333333333,0.5,0.5666666666666667,0.03833333333333334,-1.8666666666666665,-1.7000000000000002,-3.5666666666666664,-0.3333333333333333,79.0,225.0,658391.3333333334,17.266666666666666,0.3913333333333333,0.2456666666666667,0.043000000000000003,0.016,0.08633333333333333,0.6086666666666666,0.565,0.25966666666666666,0.45566666666666666,0.27133333333333337,0.6083333333333333,0.034999999999999996,5.666666666666667,0.9773333333333333,0.3503333333333334,0.251,1.0,0.0
Francisco Elson,C,Offensive Center,2005.6666666666667,29.666666666666668,66.0,29.333333333333332,1165.0,4.933333333333334,10.0,0.49700000000000005,0.06666666666666667,0.20000000000000004,0.261,4.933333333333334,9.799999999999999,0.5013333333333333,1.9666666666666668,2.9333333333333336,0.6926666666666667,3.9333333333333336,7.433333333333334,11.4,1.7,1.8333333333333333,1.8666666666666665,2.2666666666666666,7.166666666666667,11.866666666666667,104.0,104.0,10.366666666666665,0.529,0.018666666666666668,0.286,8.833333333333334,17.000000000000004,12.866666666666667,4.8999999999999995,1.8333333333333333,2.8333333333333335,17.099999999999998,11.800000000000002,0.5,1.5666666666666664,2.1,0.08566666666666667,-2.8666666666666667,2.1333333333333333,-0.7333333333333334,0.4000000000000001,84.0,235.0,1013139.6666666666,9.333333333333334,0.9813333333333333,0.4256666666666667,0.084,0.155,0.317,0.018666666666666668,0.6499999999999999,0.43,0.341,0.39766666666666667,0.7480000000000001,0.165,34.333333333333336,0.6666666666666666,0.39433333333333337,0.4443333333333333,1.0,0.0
Trenton Hassell,SG,3-and-D Wing,2005.111111111111,26.11111111111111,63.666666666666664,39.111111111111114,1541.888888888889,4.6,10.533333333333333,0.4344444444444444,0.28888888888888886,0.9555555555555555,0.27366666666666667,4.288888888888888,9.577777777777778,0.44599999999999995,1.2666666666666666,1.677777777777778,0.7302222222222222,1.6,4.355555555555555,5.944444444444445,3.4666666666666663,0.9333333333333333,0.7222222222222222,1.7999999999999998,4.988888888888889,10.744444444444444,98.22222222222223,109.88888888888889,7.044444444444444,0.4716666666666667,0.08244444444444445,0.1501111111111111,3.577777777777778,9.422222222222222,6.533333333333335,10.044444444444444,0.9333333333333333,1.0444444444444445,13.600000000000001,11.422222222222222,0.3555555555555556,0.911111111111111,1.2666666666666666,0.031111111111111114,-3.155555555555556,0.1111111111111111,-3.033333333333333,-0.12222222222222218,77.0,200.0,3064881.222222222,13.644444444444444,0.9175555555555555,0.20344444444444443,0.09666666666666668,0.15644444444444447,0.461,0.08244444444444445,0.4716666666666667,0.4137777777777778,0.4146666666666667,0.429,0.6590000000000001,0.019888888888888887,8.88888888888889,0.9626666666666667,0.40244444444444444,0.4057777777777778,0.7777777777777778,0.0
Tyronn Lue,PG,Combo Guard,2004.9333333333334,27.933333333333334,46.333333333333336,15.0,1032.9333333333334,7.406666666666666,16.913333333333334,0.43666666666666676,2.146666666666667,5.326666666666666,0.40159999999999996,5.246666666666667,11.606666666666666,0.45113333333333333,2.4533333333333336,3.02,0.766,0.4866666666666666,3.5933333333333333,4.066666666666667,6.653333333333334,1.0333333333333337,0.04,2.493333333333333,4.946666666666667,19.399999999999995,108.33333333333333,111.26666666666667,11.973333333333331,0.5303333333333332,0.31546666666666673,0.17786666666666667,1.04,7.9799999999999995,4.5,20.953333333333333,1.0333333333333337,0.05999999999999999,12.04,17.89333333333333,1.4533333333333334,0.23333333333333334,1.6666666666666667,0.07633333333333334,-0.26666666666666666,-2.9533333333333336,-3.2066666666666666,-0.21333333333333335,72.0,175.0,2332386.6666666665,16.253333333333334,0.6845333333333333,0.1607333333333333,0.09146666666666668,0.136,0.29633333333333334,0.31546666666666673,0.4759999999999999,0.3806,0.43393333333333334,0.4558,0.23613333333333336,0.00013333333333333334,0.06666666666666667,0.7637333333333333,0.16846666666666668,0.4062666666666666,0.3333333333333333,0.0
Stephon Marbury,PG,Floor General,2003.8181818181818,26.818181818181817,59.54545454545455,57.18181818181818,2266.6363636363635,9.054545454545455,21.009090909090908,0.42772727272727273,1.5272727272727273,4.654545454545454,0.3194545454545455,7.527272727272727,16.35454545454546,0.45745454545454545,5.618181818181818,7.181818181818182,0.7595454545454546,0.8545454545454546,3.254545454545455,4.136363636363637,10.136363636363635,1.6818181818181819,0.17272727272727273,3.9818181818181824,3.2636363636363637,25.245454545454546,106.9090909090909,109.45454545454545,17.627272727272725,0.516909090909091,0.22472727272727272,0.33881818181818185,1.863636363636364,7.227272727272728,4.545454545454546,34.09090909090909,1.6818181818181819,0.26363636363636367,14.490909090909089,24.29090909090909,4.845454545454545,1.0454545454545452,5.9,0.10727272727272728,2.8272727272727276,-2.1454545454545455,0.6818181818181818,2.0545454545454547,74.0,180.0,14760965.909090908,12.618181818181817,0.7752727272727273,0.33681818181818185,0.10181818181818181,0.08327272727272726,0.253,0.22472727272727272,0.5469999999999999,0.4152727272727273,0.34700000000000003,0.3886363636363636,0.2609090909090909,0.0017272727272727275,1.7272727272727273,0.5529999999999999,0.08336363636363636,0.29145454545454547,2.5454545454545454,0.18181818181818182
Cuttino Mobley,SG,Shooting Wing,2004.0,29.0,62.09090909090909,54.54545454545455,2368.5454545454545,8.463636363636363,19.518181818181816,0.43390909090909097,2.3181818181818183,5.827272727272727,0.3875454545454545,6.145454545454545,13.672727272727274,0.4491818181818182,3.872727272727273,4.690909090909091,0.8195454545454545,1.0545454545454545,4.300000000000001,5.327272727272727,3.609090909090909,1.6909090909090907,0.5636363636363636,2.8,3.2363636363636363,23.10909090909091,104.9090909090909,108.27272727272727,14.163636363636362,0.5354545454545455,0.29872727272727273,0.24063636363636365,2.272727272727273,9.263636363636364,5.827272727272728,11.79090909090909,1.6909090909090907,0.7818181818181817,11.554545454545455,21.154545454545453,2.6636363636363636,1.8090909090909093,4.463636363636363,0.08163636363636363,0.6818181818181818,-0.9,-0.24545454545454548,1.3636363636363635,76.0,190.0,6278159.090909091,15.036363636363639,0.7012727272727273,0.21790909090909094,0.0799090909090909,0.13554545454545455,0.26790909090909093,0.29872727272727273,0.5753636363636363,0.3591818181818182,0.4088181818181819,0.3869090909090909,0.435,0.020272727272727272,16.727272727272727,0.8837272727272726,0.2820909090909091,0.42400000000000004,1.8181818181818181,0.18181818181818182
